sponsor_id,fnsreportdate,academicyear,programgroupyear,sponsorname,mealgroup,mealtype,daysservedquanity,freeeligible,reducedeligible,paideligible,enrollment,freemeals,reducedmeals,paidmeals,totalmeals
5,2015-10-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,22,203,0,6,209,2603,0,77,2680
5,2015-11-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,20,203,0,6,209,2349,0,69,2418
5,2015-12-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,22,203,0,6,209,2523,0,75,2598
5,2016-01-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,20,203,0,6,209,2359,0,70,2429
5,2016-02-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,203,0,6,209,2396,0,71,2467
5,2016-03-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,23,203,0,6,209,2560,0,76,2636
5,2016-04-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,203,0,6,209,2409,0,71,2480
5,2016-05-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,203,0,6,209,2507,0,74,2581
5,2016-06-01,2015-2016,2016,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,22,203,0,6,209,8,0,0,8
5,2016-07-01,2016-2017,2016,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,20,203,0,6,209,29,0,1,30
5,2018-08-01,2018-2019,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,23,,,,,2529,0,113,2642
5,2018-07-01,2018-2019,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,21,,,,,2217,0,99,2316
5,2017-11-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,21,,,,,2065,0,92,2157
5,2017-12-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,19,,,,,2011,0,90,2101
5,2018-06-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,,,,,2240,0,100,2340
5,2017-10-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,22,,,,,2358,0,105,2463
5,2018-02-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,20,,,,,59,0,3,62
5,2018-03-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,22,,,,,36,0,2,38
5,2018-04-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,21,,,,,409,0,18,427
5,2018-01-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,22,,,,,571,0,25,596
5,2018-05-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,22,,,,,421,0,19,440
5,2018-04-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,21,,,,,2096,0,93,2189
5,2018-01-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,22,,,,,2104,0,94,2198
5,2018-05-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,22,,,,,2204,0,98,2302
5,2018-08-01,2018-2019,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,23,,,,,2646,0,118,2764
5,2018-07-01,2018-2019,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,,,,,2331,0,104,2435
5,2017-11-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,21,,,,,2214,0,98,2312
5,2017-12-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,19,,,,,127,0,6,133
5,2018-06-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,21,,,,,106,0,5,111
5,2017-10-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_AM,ADULT_SNACK_AM,22,,,,,211,0,9,220
5,2018-02-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,20,,,,,553,0,25,578
5,2018-03-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,22,,,,,416,0,19,435
5,2017-12-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,19,,,,,1884,0,84,1968
5,2018-06-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,21,,,,,2134,0,95,2229
5,2017-10-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,22,,,,,2147,0,96,2243
5,2018-02-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,20,,,,,2145,0,95,2240
5,2018-03-01,2017-2018,2018,AMERICARE ADHC INC ,ADULT_LUNCH,ADULT_LUNCH,22,,,,,2169,0,96,2265
