siteid,reportdate,ProgramGroupYear,SiteName,sponsorname,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
3041,2018-06-01,2018,PALMQUIST ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_SNACKPM,SSFO_SNACKPM,15,284
3213,2018-06-01,2018,RAMONA ELEMENTARY,RAMONA CITY UNIFIED,304,SSFO_LUNCH,SSFO_LUNCH,15,3216
3217,2018-06-01,2018,RAMONA HIGH,RAMONA CITY UNIFIED,304,SSFO_LUNCH,SSFO_LUNCH,15,2475
4853,2018-06-01,2018,ADAMS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,200
4853,2018-06-01,2018,ADAMS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,200
4857,2018-06-01,2018,ADMIRAL HARTMAN CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,272
4857,2018-06-01,2018,ADMIRAL HARTMAN CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,190
4861,2018-06-01,2018,ALLIED GARDENS PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,226
4861,2018-06-01,2018,ALLIED GARDENS PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,246
4869,2018-06-01,2018,BALBOA MORLEY FIELD SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,689
4869,2018-06-01,2018,BALBOA MORLEY FIELD SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,280
4877,2018-06-01,2018,BAY VIEW CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,515
4877,2018-06-01,2018,BAY VIEW CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,230
265,2018-06-01,2018,BELL MIDDLE,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,104
265,2018-06-01,2018,BELL MIDDLE,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,104
381,2018-06-01,2018,CADMAN ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,411
381,2018-06-01,2018,CADMAN ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,436
4889,2018-06-01,2018,CADMAN RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,198
4889,2018-06-01,2018,CADMAN RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,81
521,2018-06-01,2018,CARSON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,395
521,2018-06-01,2018,CARSON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,378
4893,2018-06-01,2018,CENTRAL LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,393
4893,2018-06-01,2018,CENTRAL LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,338
4897,2018-06-01,2018,CHESTERTON CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,388
4897,2018-06-01,2018,CHESTERTON CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,277
4901,2018-06-01,2018,CHOLLAS LAKE PARK & RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,500
4901,2018-06-01,2018,CHOLLAS LAKE PARK & RECREATION CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,400
4905,2018-06-01,2018,CHOLLAS MEAD ELEMENTARY-PRIMETIME,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,299
4905,2018-06-01,2018,CHOLLAS MEAD ELEMENTARY-PRIMETIME,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,299
4917,2018-06-01,2018,COPLEY YMCA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,1258
4917,2018-06-01,2018,COPLEY YMCA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,1275
801,2018-06-01,2018,CRAWFORD HIGH,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,2465
801,2018-06-01,2018,CRAWFORD HIGH,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,1944
805,2018-06-01,2018,CREATIVE PERFORMING AND MEDIA ARTS,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,230
805,2018-06-01,2018,CREATIVE PERFORMING AND MEDIA ARTS,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,1093
4921,2018-06-01,2018,ENCANTO REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,481
4921,2018-06-01,2018,ENCANTO REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,435
1213,2018-06-01,2018,FIELD ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,454
1213,2018-06-01,2018,FIELD ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,454
1245,2018-06-01,2018,FLORENCE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,448
1245,2018-06-01,2018,FLORENCE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,446
1265,2018-06-01,2018,FRANKLIN ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,600
1265,2018-06-01,2018,FRANKLIN ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,600
1269,2018-06-01,2018,FREESE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,401
1269,2018-06-01,2018,FREESE ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,385
4925,2018-06-01,2018,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,814
4925,2018-06-01,2018,GATEWAY CYP,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,570
1405,2018-06-01,2018,HANCOCK ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,385
1405,2018-06-01,2018,HANCOCK ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,430
4933,2018-06-01,2018,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,746
4933,2018-06-01,2018,JACKIE ROBINSON YMCA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,707
1765,2018-06-01,2018,JOHNSON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,479
1765,2018-06-01,2018,JOHNSON ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,479
4937,2018-06-01,2018,KEARNY MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,266
4937,2018-06-01,2018,KEARNY MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,181
2125,2018-06-01,2018,LINCOLN HIGH,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,627
2125,2018-06-01,2018,LINCOLN HIGH,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,3007
4941,2018-06-01,2018,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,318
4941,2018-06-01,2018,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,138
4945,2018-06-01,2018,LOGAN HEIGHTS CDC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,184
4945,2018-06-01,2018,LOGAN HEIGHTS CDC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,159
4953,2018-06-01,2018,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,578
4953,2018-06-01,2018,MALCOLM X BRANCH LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,305
4957,2018-06-01,2018,MARTIN LUTHER KING JR REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,729
4957,2018-06-01,2018,MARTIN LUTHER KING JR REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,565
2385,2018-06-01,2018,MILLENNIAL TECH MIDDLE,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,5,300
2385,2018-06-01,2018,MILLENNIAL TECH MIDDLE,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,300
4961,2018-06-01,2018,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,593
4961,2018-06-01,2018,MIRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,300
4965,2018-06-01,2018,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,1000
4965,2018-06-01,2018,MIRAMAR AIRSTATION CHILD YOUTH & TEEN CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,1862
2497,2018-06-01,2018,MORSE HIGH,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,510
2497,2018-06-01,2018,MORSE HIGH,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,937
4969,2018-06-01,2018,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,390
4969,2018-06-01,2018,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,350
4973,2018-06-01,2018,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,670
4973,2018-06-01,2018,MURPHY CANYON KID CONNECTION,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,458
4977,2018-06-01,2018,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,909
4977,2018-06-01,2018,MURPHY CANYON YOUTH CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,814
4981,2018-06-01,2018,NORTH CLAIREMONT PARK & REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,286
4981,2018-06-01,2018,NORTH CLAIREMONT PARK & REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,266
4993,2018-06-01,2018,PACIFIC BEACH PARK & REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,322
4993,2018-06-01,2018,PACIFIC BEACH PARK & REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,153
4997,2018-06-01,2018,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,389
4997,2018-06-01,2018,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,398
5005,2018-06-01,2018,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,225
5005,2018-06-01,2018,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,239
3113,2018-06-01,2018,PERRY ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,355
3113,2018-06-01,2018,PERRY ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,271
3161,2018-06-01,2018,PORTER ELEMENTARY (NORTH CAMPUS) -ANNEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,251
3161,2018-06-01,2018,PORTER ELEMENTARY (NORTH CAMPUS) -ANNEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,248
3325,2018-06-01,2018,ROLANDO PARK ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,347
3325,2018-06-01,2018,ROLANDO PARK ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,345
5017,2018-06-01,2018,SERRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,272
5017,2018-06-01,2018,SERRA MESA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,212
3621,2018-06-01,2018,SHERMAN ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,425
3621,2018-06-01,2018,SHERMAN ELEMENTARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,425
5021,2018-06-01,2018,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,630
5021,2018-06-01,2018,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,248
5025,2018-06-01,2018,SKYLINE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,1274
5025,2018-06-01,2018,SKYLINE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,360
5029,2018-06-01,2018,SOUTH CLAIREMONT PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,383
5029,2018-06-01,2018,SOUTH CLAIREMONT PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,149
5033,2018-06-01,2018,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,700
5033,2018-06-01,2018,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,465
5037,2018-06-01,2018,STOCKTON REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,132
5037,2018-06-01,2018,STOCKTON REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,144
3889,2018-06-01,2018,THE O'FARRELL CHARTER,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,8,455
3889,2018-06-01,2018,THE O'FARRELL CHARTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,8,459
5041,2018-06-01,2018,TIERRASANTA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,454
5041,2018-06-01,2018,TIERRASANTA PARK & REC,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,260
3969,2018-06-01,2018,TWAIN HIGH,SAN DIEGO UNIFIED,340,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,398
3969,2018-06-01,2018,TWAIN HIGH,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,488
5045,2018-06-01,2018,VILLAGE AT SERRA MESA,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,701
5045,2018-06-01,2018,VILLAGE AT SERRA MESA,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,471
4165,2018-06-01,2018,WANGENHEIM MIDDLE,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,5,129
4165,2018-06-01,2018,WANGENHEIM MIDDLE,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,5,129
5053,2018-06-01,2018,WATERFRONT,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,993
5057,2018-06-01,2018,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,224
5057,2018-06-01,2018,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,212
1769,2018-06-01,2018,JOLI ANN LEICHTAG ELEMENTARY,SAN MARCOS UNIFIED,348,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,957
1769,2018-06-01,2018,JOLI ANN LEICHTAG ELEMENTARY,SAN MARCOS UNIFIED,348,SSFO_LUNCH,SSFO_LUNCH,10,1711
3045,2018-06-01,2018,PALOMA ELEMENTARY,SAN MARCOS UNIFIED,348,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,600
3045,2018-06-01,2018,PALOMA ELEMENTARY,SAN MARCOS UNIFIED,348,SSFO_LUNCH,SSFO_LUNCH,10,1171
3497,2018-06-01,2018,SAN MARCOS ELEMENTARY,SAN MARCOS UNIFIED,348,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,10,1807
3497,2018-06-01,2018,SAN MARCOS ELEMENTARY,SAN MARCOS UNIFIED,348,SSFO_LUNCH,SSFO_LUNCH,10,5620
3177,2018-06-01,2018,PRIDE ACADEMY AT PROSPECT AVENUE,SANTEE,360,SSFO_LUNCH,SSFO_LUNCH,10,754
3177,2018-06-01,2018,PRIDE ACADEMY AT PROSPECT AVENUE,SANTEE,360,SSFO_SNACKPM,SSFO_SNACKPM,10,823
241,2018-06-01,2018,BAYSIDE STEAM ACADEMY,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,1786
5065,2018-06-01,2018,CASA DE FAMILIA,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,5,246
5065,2018-06-01,2018,CASA DE FAMILIA,SOUTH BAY UNION,404,SSFO_SNACKPM,SSFO_SNACKPM,5,285
5073,2018-06-01,2018,CESAR CHAVEZ COMMUNITY CENTER,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,5,146
5073,2018-06-01,2018,CESAR CHAVEZ COMMUNITY CENTER,SOUTH BAY UNION,404,SSFO_SNACKPM,SSFO_SNACKPM,5,124
1305,2018-06-01,2018,GEORGE NICOLOFF ELEMENTARY,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,1343
1321,2018-06-01,2018,GODFREY G. BERRY ELEMENTARY,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,1068
5077,2018-06-01,2018,MONTGOMERY WALLER RECREACTION CENTER,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,924
5077,2018-06-01,2018,MONTGOMERY WALLER RECREACTION CENTER,SOUTH BAY UNION,404,SSFO_SNACKPM,SSFO_SNACKPM,15,557
5085,2018-06-01,2018,ROBERT EGGER SR. SOUTH BAY RECREATION CENTER,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,755
5085,2018-06-01,2018,ROBERT EGGER SR. SOUTH BAY RECREATION CENTER,SOUTH BAY UNION,404,SSFO_SNACKPM,SSFO_SNACKPM,15,675
5089,2018-06-01,2018,SAN YSIDRO COMMUNITY ACTIVITY CENTER,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,5,150
5089,2018-06-01,2018,SAN YSIDRO COMMUNITY ACTIVITY CENTER,SOUTH BAY UNION,404,SSFO_SNACKPM,SSFO_SNACKPM,5,146
5093,2018-06-01,2018,SILVER WING RECREATION CENTER,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,655
5093,2018-06-01,2018,SILVER WING RECREATION CENTER,SOUTH BAY UNION,404,SSFO_SNACKPM,SSFO_SNACKPM,15,430
3869,2018-06-01,2018,TEOFILO MENDOZA,SOUTH BAY UNION,404,SSFO_LUNCH,SSFO_LUNCH,15,1877
545,2018-06-01,2018,CASTLE PARK MIDDLE,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,1500
549,2018-06-01,2018,CASTLE PARK SENIOR HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,2764
657,2018-06-01,2018,CHULA VISTA MIDDLE,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,623
661,2018-06-01,2018,CHULA VISTA SENIOR HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,5502
1337,2018-06-01,2018,GRANGER JUNIOR HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,1670
1569,2018-06-01,2018,HILLTOP MIDDLE,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,467
1573,2018-06-01,2018,HILLTOP SENIOR HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,4882
2269,2018-06-01,2018,MAR VISTA ACADEMY,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,1443
2277,2018-06-01,2018,MAR VISTA SENIOR HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,3410
2569,2018-06-01,2018,NATIONAL CITY MIDDLE,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,1505
5105,2018-06-01,2018,NATIONAL CITY POLICA DEPATMENT RESOURCE CENTER,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,1736
3529,2018-06-01,2018,SAN YSIDRO ADULT EDUCATION CENTER,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,4246
3697,2018-06-01,2018,SOUTHWEST MIDDLE,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,1088
3701,2018-06-01,2018,SOUTHWEST SENIOR HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,15,4531
3825,2018-06-01,2018,SWEETWATER HIGH,SWEETWATER UNION HIGH,428,SSFO_LUNCH,SSFO_LUNCH,20,3831
101,2018-06-01,2018,ALTA VISTA HIGH (CONTINUATION),VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,15,528
261,2018-06-01,2018,BEAUMONT ELEMENTARY,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,10,431
5133,2018-06-01,2018,BOYS & GIRLS CLUB,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,16,1193
5133,2018-06-01,2018,BOYS & GIRLS CLUB,VISTA UNIFIED,452,SSFO_SNACKPM,SSFO_SNACKPM,16,1477
361,2018-06-01,2018,BREEZE HILL ELEMENTARY,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,15,1119
5141,2018-06-01,2018,LUZ DURAN PARK,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,15,3304
2261,2018-06-01,2018,MAJOR GENERAL RAYMOND MURRAY HIGH,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,15,1064
3225,2018-06-01,2018,RANCHO BUENA VISTA HIGH,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,16,1325
3241,2018-06-01,2018,RANCHO MINERVA MIDDLE,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,10,581
3337,2018-06-01,2018,ROOSEVELT MIDDLE,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,15,475
3845,2018-06-01,2018,T.H.E LEADERSHIP ACADEMY,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,15,834
4097,2018-06-01,2018,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,10,2077
4101,2018-06-01,2018,VISTA ADULT TRANSITION CENTER,VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,10,1034
4133,2018-06-01,2018,"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH",VISTA UNIFIED,452,SSFO_LUNCH,SSFO_LUNCH,10,1450
53,2018-07-01,2018,ALBERT EINSTEIN ACADEMY CHARTER ELEMENTARY,ALBERT EINSTEIN ACADEMIES,12,SSFO_LUNCH,SSFO_LUNCH,2,121
57,2018-07-01,2018,ALBERT EINSTEIN ACADEMY CHARTER MIDDLE,ALBERT EINSTEIN ACADEMIES,12,SSFO_LUNCH,SSFO_LUNCH,2,105
609,2018-07-01,2018,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,11,2152
609,2018-07-01,2018,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,1929
4317,2018-07-01,2018,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,3012
4317,2018-07-01,2018,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,SSFO_SNACKPM,SSFO_SNACKPM,18,2703
1365,2018-07-01,2018,GREENFIELD MIDDLE,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,1047
4321,2018-07-01,2018,JF KENNEDY PARK,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,1330
1761,2018-07-01,2018,JOHNSON ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,496
2093,2018-07-01,2018,LEXINGTON ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,714
2565,2018-07-01,2018,NARANCA ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,709
4325,2018-07-01,2018,RENETTE PARK COMMUNITY CENTER,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,19,1152
1145,2018-07-01,2018,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SSFO_LUNCH,SSFO_LUNCH,7,340
4353,2018-07-01,2018,GROVE PARK,ESCONDIDO UNION HIGH,160,SSFO_LUNCH,SSFO_LUNCH,11,700
