"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2017-2018",37,68338,6039853,"SAN DIEGO","SAN DIEGO UNIFIED","LAFAYETTE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","6",225,154,68.4,188,83.6,216,148,68.5,181,83.8,TRUE,"Elementary School"
"2017-2018",37,68338,6039861,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC VIEW LEADERSHIP ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",299,199,66.6,229,76.6,293,193,65.9,223,76.1,TRUE,"Elementary School"
"2017-2018",37,68338,6039879,"SAN DIEGO","SAN DIEGO UNIFIED","LINDA VISTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",354,295,83.3,335,94.6,345,287,83.2,326,94.5,TRUE,"Elementary School"
"2017-2018",37,68338,6039887,"SAN DIEGO","SAN DIEGO UNIFIED","LINDBERGH/SCHWEITZER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","6",395,250,63.3,282,71.4,384,244,63.5,275,71.6,TRUE,"Elementary School"
"2017-2018",37,68338,6039895,"SAN DIEGO","SAN DIEGO UNIFIED","LOGAN K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","8",508,458,90.2,496,97.6,504,454,90.1,492,97.6,TRUE,"Elementary School"
"2017-2018",37,68338,6039903,"SAN DIEGO","SAN DIEGO UNIFIED","LOMA PORTAL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","4",365,76,20.8,105,28.8,357,76,21.3,105,29.4,TRUE,"Elementary School"
"2017-2018",37,68338,6039911,"SAN DIEGO","SAN DIEGO UNIFIED","LONGFELLOW K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",744,235,31.6,295,39.7,734,232,31.6,292,39.8,TRUE,"Elementary School"
"2017-2018",37,68338,6039929,"SAN DIEGO","SAN DIEGO UNIFIED","PERKINS K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","8",454,397,87.4,430,94.7,451,394,87.4,427,94.7,TRUE,"Elementary School"
"2017-2018",37,68338,6039952,"SAN DIEGO","SAN DIEGO UNIFIED","MARSHALL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",497,427,85.9,445,89.5,485,417,86,434,89.5,TRUE,"Elementary School"
"2017-2018",37,68338,6039960,"SAN DIEGO","SAN DIEGO UNIFIED","MARVIN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",487,84,17.2,111,22.8,470,81,17.2,106,22.6,TRUE,"Elementary School"
"2017-2018",37,68338,6039978,"SAN DIEGO","SAN DIEGO UNIFIED","MCKINLEY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",572,161,28.1,197,34.4,558,159,28.5,194,34.8,TRUE,"Elementary School"
"2017-2018",37,68338,6040000,"SAN DIEGO","SAN DIEGO UNIFIED","LANGUAGE ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",998,353,35.4,447,44.8,992,351,35.4,445,44.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040018,"SAN DIEGO","SAN DIEGO UNIFIED","HARRIET TUBMAN VILLAGE CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,46,"DIRECTLY FUNDED",TRUE,"K","8",385,336,87.3,385,100,376,330,87.8,376,100,TRUE,"Elementary School"
"2017-2018",37,68338,6040026,"SAN DIEGO","SAN DIEGO UNIFIED","OAK PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",540,376,69.6,466,86.3,530,373,70.4,459,86.6,TRUE,"Elementary School"
"2017-2018",37,68338,6040034,"SAN DIEGO","SAN DIEGO UNIFIED","OCEAN BEACH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","4",433,167,38.6,218,50.3,414,161,38.9,211,51,TRUE,"Elementary School"
"2017-2018",37,68338,6040042,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC BEACH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",378,106,28,119,31.5,371,105,28.3,118,31.8,TRUE,"Elementary School"
"2017-2018",37,68338,6040059,"SAN DIEGO","SAN DIEGO UNIFIED","PARADISE HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",318,193,60.7,249,78.3,308,186,60.4,240,77.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040067,"SAN DIEGO","SAN DIEGO UNIFIED","PERRY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",365,147,40.3,251,68.8,359,146,40.7,247,68.8,TRUE,"Elementary School"
"2017-2018",37,68338,6040083,"SAN DIEGO","SAN DIEGO UNIFIED","RILEY/NEW DAWN","Unified School District","Special Education Schools (Public)","SPECIAL EDUCATION SCHOOL","CEP",NA,NA,NA,FALSE,"K","12",163,108,66.3,129,79.1,152,98,64.5,119,78.3,TRUE,"Other"
"2017-2018",37,68338,6040091,"SAN DIEGO","SAN DIEGO UNIFIED","ROLANDO PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",205,142,69.3,179,87.3,198,138,69.7,174,87.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040109,"SAN DIEGO","SAN DIEGO UNIFIED","ROSS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",243,167,68.7,208,85.6,238,163,68.5,203,85.3,TRUE,"Elementary School"
"2017-2018",37,68338,6040117,"SAN DIEGO","SAN DIEGO UNIFIED","ROWAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",204,131,64.2,155,76,199,129,64.8,153,76.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040133,"SAN DIEGO","SAN DIEGO UNIFIED","SEQUOIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",190,111,58.4,132,69.5,180,108,60,127,70.6,TRUE,"Elementary School"
"2017-2018",37,68338,6040141,"SAN DIEGO","SAN DIEGO UNIFIED","SESSIONS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",532,91,17.1,142,26.7,522,90,17.2,140,26.8,TRUE,"Elementary School"
"2017-2018",37,68338,6040158,"SAN DIEGO","SAN DIEGO UNIFIED","SHERMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",678,526,77.6,592,87.3,667,517,77.5,582,87.3,TRUE,"Elementary School"
"2017-2018",37,68338,6040166,"SAN DIEGO","SAN DIEGO UNIFIED","SILVER GATE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","4",513,72,14,86,16.8,502,72,14.3,85,16.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040174,"SAN DIEGO","SAN DIEGO UNIFIED","SPRECKELS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",656,217,33.1,272,41.5,639,214,33.5,268,41.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040190,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ PRIMARY ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,705,"DIRECTLY FUNDED",TRUE,"K","2",374,341,91.2,363,97.1,364,332,91.2,353,97,TRUE,"Elementary School"
"2017-2018",37,68338,6040208,"SAN DIEGO","SAN DIEGO UNIFIED","SUNSET VIEW ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","4",436,53,12.2,63,14.4,426,51,12,61,14.3,TRUE,"Elementary School"
"2017-2018",37,68338,6040224,"SAN DIEGO","SAN DIEGO UNIFIED","TOLER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",242,108,44.6,143,59.1,236,107,45.3,141,59.7,TRUE,"Elementary School"
"2017-2018",37,68338,6040232,"SAN DIEGO","SAN DIEGO UNIFIED","TORREY PINES ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",480,49,10.2,63,13.1,466,46,9.9,60,12.9,TRUE,"Elementary School"
"2017-2018",37,68338,6040257,"SAN DIEGO","SAN DIEGO UNIFIED","VALENCIA PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",511,395,77.3,457,89.4,501,388,77.4,448,89.4,TRUE,"Elementary School"
"2017-2018",37,68338,6040265,"SAN DIEGO","SAN DIEGO UNIFIED","WASHINGTON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",324,202,62.3,242,74.7,317,197,62.1,237,74.8,TRUE,"Elementary School"
"2017-2018",37,68338,6040273,"SAN DIEGO","SAN DIEGO UNIFIED","WEBSTER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","6",323,259,80.2,300,92.9,317,255,80.4,296,93.4,TRUE,"Elementary School"
"2017-2018",37,68338,6040281,"SAN DIEGO","SAN DIEGO UNIFIED","WEGEFORTH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",197,92,46.7,117,59.4,191,89,46.6,113,59.2,TRUE,"Elementary School"
"2017-2018",37,68338,6040299,"SAN DIEGO","SAN DIEGO UNIFIED","BENCHLEY/WEINBERGER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",559,98,17.5,117,20.9,551,98,17.8,117,21.2,TRUE,"Elementary School"
"2017-2018",37,68338,6040307,"SAN DIEGO","SAN DIEGO UNIFIED","WHITMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",193,120,62.2,137,71,186,118,63.4,134,72,TRUE,"Elementary School"
"2017-2018",37,68338,6059588,"SAN DIEGO","SAN DIEGO UNIFIED","BELL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"6","8",675,422,62.5,531,78.7,675,422,62.5,531,78.7,TRUE,"Middle School"
"2017-2018",37,68338,6059596,"SAN DIEGO","SAN DIEGO UNIFIED","CORREIA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"7","8",761,242,31.8,299,39.3,761,242,31.8,299,39.3,TRUE,"Middle School"
"2017-2018",37,68338,6059604,"SAN DIEGO","SAN DIEGO UNIFIED","DANA","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"5","6",768,215,28,295,38.4,768,215,28,295,38.4,TRUE,"Middle School"
"2017-2018",37,68338,6059638,"SAN DIEGO","SAN DIEGO UNIFIED","LEWIS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1114,393,35.3,489,43.9,1114,393,35.3,489,43.9,TRUE,"Middle School"
"2017-2018",37,68338,6059646,"SAN DIEGO","SAN DIEGO UNIFIED","MANN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",751,649,86.4,707,94.1,751,649,86.4,707,94.1,TRUE,"Middle School"
"2017-2018",37,68338,6059653,"SAN DIEGO","SAN DIEGO UNIFIED","MARSTON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",666,284,42.6,347,52.1,666,284,42.6,347,52.1,TRUE,"Middle School"
"2017-2018",37,68338,6059679,"SAN DIEGO","SAN DIEGO UNIFIED","MONTGOMERY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",476,357,75,414,87,476,357,75,414,87,TRUE,"Middle School"
"2017-2018",37,68338,6059687,"SAN DIEGO","SAN DIEGO UNIFIED","MUIRLANDS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1001,187,18.7,210,21,1001,187,18.7,210,21,TRUE,"Middle School"
"2017-2018",37,68338,6059695,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC BEACH MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",748,264,35.3,310,41.4,748,264,35.3,310,41.4,TRUE,"Middle School"
"2017-2018",37,68338,6059703,"SAN DIEGO","SAN DIEGO UNIFIED","ROOSEVELT INTERNATIONAL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"6","8",983,566,57.6,687,69.9,983,566,57.6,687,69.9,TRUE,"Middle School"
"2017-2018",37,68338,6059711,"SAN DIEGO","SAN DIEGO UNIFIED","TAFT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",423,205,48.5,267,63.1,423,205,48.5,267,63.1,TRUE,"Middle School"
"2017-2018",37,68338,6061964,"SAN DIEGO","SAN DIEGO UNIFIED","THE O'FARRELL CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","CEP",NA,48,"DIRECTLY FUNDED",TRUE,"K","12",1782,985,55.3,1232,69.1,1760,972,55.2,1214,69,TRUE,"Elementary School"
"2017-2018",37,68338,6061972,"SAN DIEGO","SAN DIEGO UNIFIED","PERSHING MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",673,171,25.4,231,34.3,673,171,25.4,231,34.3,TRUE,"Middle School"
"2017-2018",37,68338,6061980,"SAN DIEGO","SAN DIEGO UNIFIED","WILSON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",690,628,91,671,97.2,690,628,91,671,97.2,TRUE,"Middle School"
"2017-2018",37,68338,6069116,"SAN DIEGO","SAN DIEGO UNIFIED","MIRAMAR RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",746,76,10.2,111,14.9,733,75,10.2,110,15,TRUE,"Elementary School"
"2017-2018",37,68338,6071914,"SAN DIEGO","SAN DIEGO UNIFIED","MASON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",540,221,40.9,304,56.3,531,220,41.4,301,56.7,TRUE,"Elementary School"
"2017-2018",37,68338,6077317,"SAN DIEGO","SAN DIEGO UNIFIED","PENN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",398,257,64.6,317,79.6,387,250,64.6,309,79.8,TRUE,"Elementary School"
"2017-2018",37,68338,6089015,"SAN DIEGO","SAN DIEGO UNIFIED","ERICSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",647,185,28.6,256,39.6,634,183,28.9,251,39.6,TRUE,"Elementary School"
"2017-2018",37,68338,6089023,"SAN DIEGO","SAN DIEGO UNIFIED","HICKMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",431,116,26.9,152,35.3,414,114,27.5,149,36,TRUE,"Elementary School"
"2017-2018",37,68338,6089049,"SAN DIEGO","SAN DIEGO UNIFIED","SANDBURG ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",584,181,31,215,36.8,570,176,30.9,209,36.7,TRUE,"Elementary School"
"2017-2018",37,68338,6089056,"SAN DIEGO","SAN DIEGO UNIFIED","TIERRASANTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",504,180,35.7,206,40.9,498,180,36.1,206,41.4,TRUE,"Elementary School"
"2017-2018",37,68338,6089064,"SAN DIEGO","SAN DIEGO UNIFIED","WALKER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",387,254,65.6,304,78.6,368,243,66,293,79.6,TRUE,"Elementary School"
"2017-2018",37,68338,6093256,"SAN DIEGO","SAN DIEGO UNIFIED","MILLER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",743,212,28.5,476,64.1,720,202,28.1,460,63.9,TRUE,"Elementary School"
"2017-2018",37,68338,6096051,"SAN DIEGO","SAN DIEGO UNIFIED","HANCOCK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",634,200,31.5,447,70.5,612,194,31.7,430,70.3,TRUE,"Elementary School"
"2017-2018",37,68338,6096598,"SAN DIEGO","SAN DIEGO UNIFIED","STANDLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1034,322,31.1,409,39.6,1034,322,31.1,409,39.6,TRUE,"Middle School"
"2017-2018",37,68338,6096879,"SAN DIEGO","SAN DIEGO UNIFIED","DAILARD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",527,66,12.5,89,16.9,515,66,12.8,88,17.1,TRUE,"Elementary School"
"2017-2018",37,68338,6097844,"SAN DIEGO","SAN DIEGO UNIFIED","WANGENHEIM MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",938,389,41.5,510,54.4,938,389,41.5,510,54.4,TRUE,"Middle School"
"2017-2018",37,68338,6099055,"SAN DIEGO","SAN DIEGO UNIFIED","DOYLE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",716,204,28.5,245,34.2,696,198,28.4,239,34.3,TRUE,"Elementary School"
"2017-2018",37,68338,6099063,"SAN DIEGO","SAN DIEGO UNIFIED","FARB MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",421,176,41.8,289,68.6,421,176,41.8,289,68.6,TRUE,"Middle School"
"2017-2018",37,68338,6099071,"SAN DIEGO","SAN DIEGO UNIFIED","JERABEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",664,43,6.5,53,8,651,40,6.1,50,7.7,TRUE,"Elementary School"
"2017-2018",37,68338,6099089,"SAN DIEGO","SAN DIEGO UNIFIED","VISTA GRANDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",401,108,26.9,177,44.1,389,107,27.5,173,44.5,TRUE,"Elementary School"
"2017-2018",37,68338,6106173,"SAN DIEGO","SAN DIEGO UNIFIED","BETHUNE K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","8",622,297,47.7,386,62.1,609,292,47.9,379,62.2,TRUE,"Elementary School"
"2017-2018",37,68338,6106181,"SAN DIEGO","SAN DIEGO UNIFIED","DE PORTOLA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",898,241,26.8,393,43.8,898,241,26.8,393,43.8,TRUE,"Middle School"
"2017-2018",37,68338,6106199,"SAN DIEGO","SAN DIEGO UNIFIED","ZAMORANO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",1111,652,58.7,841,75.7,1084,636,58.7,820,75.6,TRUE,"Elementary School"
"2017-2018",37,68338,6107056,"SAN DIEGO","SAN DIEGO UNIFIED","CHALLENGER MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",971,300,30.9,410,42.2,971,300,30.9,410,42.2,TRUE,"Middle School"
"2017-2018",37,68338,6109599,"SAN DIEGO","SAN DIEGO UNIFIED","HAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",689,190,27.6,256,37.2,671,187,27.9,253,37.7,TRUE,"Elementary School"
"2017-2018",37,68338,6112460,"SAN DIEGO","SAN DIEGO UNIFIED","KUMEYAAY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",431,61,14.2,80,18.6,426,60,14.1,79,18.5,TRUE,"Elementary School"
"2017-2018",37,68338,6112478,"SAN DIEGO","SAN DIEGO UNIFIED","NYE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","5",421,216,51.3,295,70.1,411,214,52.1,292,71,TRUE,"Elementary School"
"2017-2018",37,68338,6112726,"SAN DIEGO","SAN DIEGO UNIFIED","DINGEMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",782,47,6,56,7.2,771,46,6,55,7.1,TRUE,"Elementary School"
"2017-2018",37,68338,6113211,"SAN DIEGO","SAN DIEGO UNIFIED","MCGILL SCHOOL OF SUCCESS","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,95,"DIRECTLY FUNDED",TRUE,"K","5",157,121,77.1,149,94.9,149,113,75.8,141,94.6,TRUE,"Elementary School"
"2017-2018",37,68338,6114060,"SAN DIEGO","SAN DIEGO UNIFIED","CLARK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",1020,824,80.8,919,90.1,1020,824,80.8,919,90.1,TRUE,"Middle School"
"2017-2018",37,68338,6114292,"SAN DIEGO","SAN DIEGO UNIFIED","KIMBROUGH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",345,313,90.7,341,98.8,342,310,90.6,338,98.8,TRUE,"Elementary School"
"2017-2018",37,68338,6114300,"SAN DIEGO","SAN DIEGO UNIFIED","CHAVEZ ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",481,402,83.6,458,95.2,467,390,83.5,444,95.1,TRUE,"Elementary School"
"2017-2018",37,68338,6114375,"SAN DIEGO","SAN DIEGO UNIFIED","ROSA PARKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",974,856,87.9,929,95.4,962,844,87.7,917,95.3,TRUE,"Elementary School"
"2017-2018",37,68338,6115331,"SAN DIEGO","SAN DIEGO UNIFIED","MARSHALL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1509,154,10.2,181,12,1509,154,10.2,181,12,TRUE,"Middle School"
"2017-2018",37,68338,6115570,"SAN DIEGO","SAN DIEGO UNIFIED","MUSEUM","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,81,"DIRECTLY FUNDED",TRUE,"K","8",232,39,16.8,42,18.1,232,39,16.8,42,18.1,TRUE,"Elementary School"
"2017-2018",37,68338,6117279,"SAN DIEGO","SAN DIEGO UNIFIED","HOLLY DRIVE LEADERSHIP ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,264,"DIRECTLY FUNDED",TRUE,"K","8",132,105,79.5,114,86.4,130,103,79.2,112,86.2,TRUE,"Elementary School"
"2017-2018",37,68338,6117683,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH ELEMENTARY EXPLORER","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,278,"DIRECTLY FUNDED",TRUE,"K","5",357,93,26.1,137,38.4,357,93,26.1,137,38.4,TRUE,"Elementary School"
"2017-2018",37,68338,6119135,"SAN DIEGO","SAN DIEGO UNIFIED","SCRIPPS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",751,45,6,59,7.9,739,45,6.1,59,8,TRUE,"Elementary School"
"2017-2018",37,68338,6119168,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO COOPERATIVE CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,396,"DIRECTLY FUNDED",TRUE,"K","8",465,95,20.4,127,27.3,455,92,20.2,123,27,TRUE,"Elementary School"
"2017-2018",37,68338,6119598,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ ACADEMY OF EXCELLENCE","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,420,"DIRECTLY FUNDED",TRUE,"K","8",311,274,88.1,298,95.8,311,274,88.1,298,95.8,TRUE,"Elementary School"
