sponsor_id,report_date,academic_year,programgroupyear,sponsorname,meals_group,meals_type,days_served,freeeligible,reducedeligible,paideligible,enrollment,meals_free,meals_reduced,meals_paid,meals_total,freeligible
135,2015-10-01,2015-2016,2016,VISIONS OF GOD CHRISTIAN FELLOWSHIP,CHILD_BREAKFAST,CHILD_BREAKFAST,22,21,7,18,46,274,91,236,601,
135,2015-10-01,2015-2016,2016,VISIONS OF GOD CHRISTIAN FELLOWSHIP,CHILD_LUNCH,CHILD_LUNCH,22,21,7,18,46,353,118,302,773,
135,2015-10-01,2015-2016,2016,VISIONS OF GOD CHRISTIAN FELLOWSHIP,CHILD_SNACK_PM,CHILD_SNACK_PM,22,21,7,18,46,297,99,255,651,
138,2015-10-01,2015-2016,2016,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,CHILD_BREAKFAST,CHILD_BREAKFAST,22,152,23,11,186,2059,312,149,2520,
138,2015-10-01,2015-2016,2016,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,CHILD_LUNCH,CHILD_LUNCH,22,152,23,11,186,1925,291,140,2356,
138,2015-10-01,2015-2016,2016,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,CHILD_SNACK_PM,CHILD_SNACK_PM,22,152,23,11,186,990,150,71,1211,
138,2015-10-01,2015-2016,2016,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,22,226,0,0,226,938,0,0,938,
138,2015-10-01,2015-2016,2016,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,HS_CHILD_LUNCH,HS_CHILD_LUNCH,22,226,0,0,226,1073,0,0,1073,
138,2015-10-01,2015-2016,2016,VOLUNTEERS OF AMERICA SOUTHWEST CA CORP,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,22,226,0,0,226,611,0,0,611,
139,2015-10-01,2015-2016,2016,WESTERN CONSULTING & ANCILLARY SERVICES INC,ADULT_BREAKFAST,ADULT_BREAKFAST,22,128,0,8,136,1564,0,98,1662,
139,2015-10-01,2015-2016,2016,WESTERN CONSULTING & ANCILLARY SERVICES INC,ADULT_LUNCH,ADULT_LUNCH,22,128,0,8,136,1771,0,111,1882,
139,2015-10-01,2015-2016,2016,WESTERN CONSULTING & ANCILLARY SERVICES INC,ADULT_SNACK_PM,ADULT_SNACK_PM,22,128,0,8,136,82,0,5,87,
141,2015-10-01,2015-2016,2016,YWCA OF SAN DIEGO COUNTY,ES_CHILD_BREAKFAST,ES_CHILD_BREAKFAST,31,106,0,0,106,637,0,0,637,
141,2015-10-01,2015-2016,2016,YWCA OF SAN DIEGO COUNTY,ES_CHILD_SNACK_PM,ES_CHILD_SNACK_PM,31,106,0,0,106,228,0,0,228,
141,2015-10-01,2015-2016,2016,YWCA OF SAN DIEGO COUNTY,ES_CHILD_SUPPER,ES_CHILD_SUPPER,31,106,0,0,106,934,0,0,934,
506,2015-10-01,2015-2016,2016,CHULA VISTA ELEMENTARY,CHILD_BREAKFAST,CHILD_BREAKFAST,19,527,156,120,803,4176,1236,951,6363,
506,2015-10-01,2015-2016,2016,CHULA VISTA ELEMENTARY,CHILD_LUNCH,CHILD_LUNCH,19,527,156,120,803,3912,1158,890,5960,
511,2015-10-01,2015-2016,2016,ESCONDIDO UNION,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,8260,0,0,8260,4862,0,0,4862,
511,2015-10-01,2015-2016,2016,ESCONDIDO UNION,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,20,8260,0,0,8260,31774,0,0,31774,
512,2015-10-01,2015-2016,2016,ESCONDIDO UNION HIGH,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,4122,0,0,4122,4122,0,0,4122,
512,2015-10-01,2015-2016,2016,ESCONDIDO UNION HIGH,CHILD_BREAKFAST,CHILD_BREAKFAST,22,18,0,0,18,261,0,0,261,
512,2015-10-01,2015-2016,2016,ESCONDIDO UNION HIGH,CHILD_LUNCH,CHILD_LUNCH,22,18,0,0,18,253,0,0,253,
512,2015-10-01,2015-2016,2016,ESCONDIDO UNION HIGH,CHILD_SNACK_PM,CHILD_SNACK_PM,22,18,0,0,18,192,0,0,192,
515,2015-10-01,2015-2016,2016,GROSSMONT UNION HIGH,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,24,6960,0,0,6960,17805,0,0,17805,
