"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2014-2015",37,68452,6040638,"SAN DIEGO","VISTA UNIFIED","MONTE VISTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",616,382,62,441,71.6,606,374,61.7,432,71.3,TRUE,"Elementary School"
"2014-2015",37,68452,6040646,"SAN DIEGO","VISTA UNIFIED","OLIVE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",394,319,81,363,92.1,394,319,81,363,92.1,TRUE,"Elementary School"
"2014-2015",37,68452,6040653,"SAN DIEGO","VISTA UNIFIED","VISTA ACADEMY OF VISUAL AND PERFORMING ARTS","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",627,463,73.8,538,85.8,627,463,73.8,538,85.8,TRUE,"Elementary School"
"2014-2015",37,68452,6059802,"SAN DIEGO","VISTA UNIFIED","RANCHO MINERVA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",835,668,80,738,88.4,835,668,80,738,88.4,TRUE,"Middle School"
"2014-2015",37,68452,6059810,"SAN DIEGO","VISTA UNIFIED","VISTA INNOVATION AND DESIGN ACADEMY","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",680,530,77.9,580,85.3,680,530,77.9,580,85.3,TRUE,"Middle School"
"2014-2015",37,68452,6069124,"SAN DIEGO","VISTA UNIFIED","CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",577,287,49.7,353,61.2,577,287,49.7,353,61.2,TRUE,"Elementary School"
"2014-2015",37,68452,6107031,"SAN DIEGO","VISTA UNIFIED","ALAMOSA PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",534,148,27.7,204,38.2,534,148,27.7,204,38.2,TRUE,"Elementary School"
"2014-2015",37,68452,6107577,"SAN DIEGO","VISTA UNIFIED","ROOSEVELT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1103,440,39.9,576,52.2,1103,440,39.9,576,52.2,TRUE,"Middle School"
"2014-2015",37,68452,6107585,"SAN DIEGO","VISTA UNIFIED","LAKE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",809,187,23.1,244,30.2,809,187,23.1,244,30.2,TRUE,"Elementary School"
"2014-2015",37,68452,6108708,"SAN DIEGO","VISTA UNIFIED","EMPRESA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",811,212,26.1,273,33.7,792,207,26.1,267,33.7,TRUE,"Elementary School"
"2014-2015",37,68452,6110399,"SAN DIEGO","VISTA UNIFIED","BREEZE HILL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",842,413,49,514,61,830,409,49.3,507,61.1,TRUE,"Elementary School"
"2014-2015",37,68452,6110407,"SAN DIEGO","VISTA UNIFIED","MISSION MEADOWS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",559,258,46.2,309,55.3,541,249,46,298,55.1,TRUE,"Elementary School"
"2014-2015",37,68452,6112221,"SAN DIEGO","VISTA UNIFIED","MADISON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1164,490,42.1,616,52.9,1164,490,42.1,616,52.9,TRUE,"Middle School"
"2014-2015",37,73551,1,"SAN DIEGO","CARLSBAD UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",17,1,5.9,1,5.9,13,1,7.7,1,7.7,TRUE,NA
"2014-2015",37,73551,107557,"SAN DIEGO","CARLSBAD UNIFIED","CALAVERA HILLS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",458,112,24.5,150,32.8,458,112,24.5,150,32.8,TRUE,"Middle School"
"2014-2015",37,73551,113498,"SAN DIEGO","CARLSBAD UNIFIED","POINSETTIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",552,97,17.6,118,21.4,536,97,18.1,118,22,TRUE,"Elementary School"
"2014-2015",37,73551,127423,"SAN DIEGO","CARLSBAD UNIFIED","SAGE CREEK HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",722,95,13.2,133,18.4,722,95,13.2,133,18.4,TRUE,"High School"
"2014-2015",37,73551,3730017,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD VILLAGE ACADEMY","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"10","12",72,32,44.4,37,51.4,61,27,44.3,31,50.8,TRUE,"Other"
"2014-2015",37,73551,3730694,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2685,380,14.2,484,18,2587,368,14.2,471,18.2,TRUE,"High School"
"2014-2015",37,73551,3731163,"SAN DIEGO","CARLSBAD UNIFIED","CARLSBAD SEASIDE ACADEMY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"9","12",47,0,0,0,0,43,0,0,0,0,TRUE,"Other"
"2014-2015",37,73551,6037774,"SAN DIEGO","CARLSBAD UNIFIED","BUENA VISTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",318,70,22,98,30.8,301,69,22.9,95,31.6,TRUE,"Elementary School"
"2014-2015",37,73551,6037782,"SAN DIEGO","CARLSBAD UNIFIED","JEFFERSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",505,253,50.1,298,59,488,252,51.6,294,60.2,TRUE,"Elementary School"
"2014-2015",37,73551,6037790,"SAN DIEGO","CARLSBAD UNIFIED","MAGNOLIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",476,63,13.2,79,16.6,476,63,13.2,79,16.6,TRUE,"Elementary School"
"2014-2015",37,73551,6037816,"SAN DIEGO","CARLSBAD UNIFIED","VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1027,200,19.5,272,26.5,1027,200,19.5,272,26.5,TRUE,"Middle School"
"2014-2015",37,73551,6099352,"SAN DIEGO","CARLSBAD UNIFIED","KELLY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",423,30,7.1,43,10.2,402,30,7.5,43,10.7,TRUE,"Elementary School"
"2014-2015",37,73551,6106512,"SAN DIEGO","CARLSBAD UNIFIED","HOPE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",619,53,8.6,78,12.6,619,53,8.6,78,12.6,TRUE,"Elementary School"
"2014-2015",37,73551,6109201,"SAN DIEGO","CARLSBAD UNIFIED","AVIARA OAKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",693,85,12.3,111,16,693,85,12.3,111,16,TRUE,"Elementary School"
"2014-2015",37,73551,6116578,"SAN DIEGO","CARLSBAD UNIFIED","PACIFIC RIM ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",866,32,3.7,50,5.8,866,32,3.7,50,5.8,TRUE,"Elementary School"
"2014-2015",37,73551,6118137,"SAN DIEGO","CARLSBAD UNIFIED","AVIARA OAKS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1093,128,11.7,163,14.9,1093,128,11.7,163,14.9,TRUE,"Middle School"
"2014-2015",37,73551,6120711,"SAN DIEGO","CARLSBAD UNIFIED","CALAVERA HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",476,166,34.9,209,43.9,476,166,34.9,209,43.9,TRUE,"Elementary School"
"2014-2015",37,73569,1,"SAN DIEGO","OCEANSIDE UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",17,1,5.9,1,5.9,13,0,0,0,0,TRUE,NA
"2014-2015",37,73569,101071,"SAN DIEGO","OCEANSIDE UNIFIED","COASTAL ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,516,"DIRECTLY FUNDED",TRUE,"K","8",1363,129,9.5,266,19.5,1362,129,9.5,266,19.5,TRUE,"Elementary School"
"2014-2015",37,73569,113514,"SAN DIEGO","OCEANSIDE UNIFIED","LOUISE FOUSSAT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",763,412,54,562,73.7,748,406,54.3,554,74.1,TRUE,"Elementary School"
"2014-2015",37,73569,113522,"SAN DIEGO","OCEANSIDE UNIFIED","CESAR CHAVEZ MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",742,445,60,601,81,742,445,60,601,81,TRUE,"Middle School"
"2014-2015",37,73569,3731221,"SAN DIEGO","OCEANSIDE UNIFIED","PACIFIC VIEW CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,247,"DIRECTLY FUNDED",TRUE,"K","12",348,134,38.5,181,52,314,120,38.2,161,51.3,TRUE,"Elementary School"
"2014-2015",37,73569,3735206,"SAN DIEGO","OCEANSIDE UNIFIED","OCEANSIDE HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2153,1201,55.8,1550,72,2075,1156,55.7,1492,71.9,TRUE,"High School"
"2014-2015",37,73569,3739018,"SAN DIEGO","OCEANSIDE UNIFIED","EL CAMINO HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",3076,1177,38.3,1700,55.3,2958,1134,38.3,1637,55.3,TRUE,"High School"
"2014-2015",37,73569,3739026,"SAN DIEGO","OCEANSIDE UNIFIED","OCEAN SHORES HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",164,114,69.5,134,81.7,146,99,67.8,119,81.5,TRUE,"Other"
"2014-2015",37,73569,6038830,"SAN DIEGO","OCEANSIDE UNIFIED","JEFFERSON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",592,446,75.3,541,91.4,592,446,75.3,541,91.4,TRUE,"Middle School"
"2014-2015",37,73569,6038848,"SAN DIEGO","OCEANSIDE UNIFIED","LAUREL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",509,435,85.5,484,95.1,498,427,85.7,474,95.2,TRUE,"Elementary School"
"2014-2015",37,73569,6038855,"SAN DIEGO","OCEANSIDE UNIFIED","LIBBY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",600,481,80.2,575,95.8,587,474,80.7,566,96.4,TRUE,"Elementary School"
"2014-2015",37,73569,6038863,"SAN DIEGO","OCEANSIDE UNIFIED","LINCOLN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",884,543,61.4,681,77,884,543,61.4,681,77,TRUE,"Middle School"
"2014-2015",37,73569,6038871,"SAN DIEGO","OCEANSIDE UNIFIED","MISSION ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",593,500,84.3,559,94.3,580,492,84.8,551,95,TRUE,"Elementary School"
"2014-2015",37,73569,6038889,"SAN DIEGO","OCEANSIDE UNIFIED","NORTH TERRACE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","8",769,228,29.6,412,53.6,768,228,29.7,412,53.6,TRUE,"Elementary School"
"2014-2015",37,73569,6038897,"SAN DIEGO","OCEANSIDE UNIFIED","PALMQUIST ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",708,284,40.1,358,50.6,690,282,40.9,355,51.4,TRUE,"Elementary School"
"2014-2015",37,73569,6038905,"SAN DIEGO","OCEANSIDE UNIFIED","SAN LUIS REY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",382,268,70.2,329,86.1,377,263,69.8,324,85.9,TRUE,"Elementary School"
"2014-2015",37,73569,6038913,"SAN DIEGO","OCEANSIDE UNIFIED","SANTA MARGARITA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","8",699,133,19,403,57.7,699,133,19,403,57.7,TRUE,"Elementary School"
"2014-2015",37,73569,6038921,"SAN DIEGO","OCEANSIDE UNIFIED","SOUTH OCEANSIDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",732,368,50.3,448,61.2,732,368,50.3,448,61.2,TRUE,"Elementary School"
"2014-2015",37,73569,6069108,"SAN DIEGO","OCEANSIDE UNIFIED","E. G. GARRISON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",425,247,58.1,335,78.8,420,244,58.1,332,79,TRUE,"Elementary School"
"2014-2015",37,73569,6088991,"SAN DIEGO","OCEANSIDE UNIFIED","DEL RIO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",442,323,73.1,395,89.4,442,323,73.1,395,89.4,TRUE,"Elementary School"
"2014-2015",37,73569,6106546,"SAN DIEGO","OCEANSIDE UNIFIED","REYNOLDS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",641,364,56.8,483,75.4,624,360,57.7,479,76.8,TRUE,"Elementary School"
"2014-2015",37,73569,6108211,"SAN DIEGO","OCEANSIDE UNIFIED","CHRISTA MCAULIFFE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",692,248,35.8,340,49.1,674,245,36.4,334,49.6,TRUE,"Elementary School"
"2014-2015",37,73569,6109995,"SAN DIEGO","OCEANSIDE UNIFIED","IVEY RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",775,154,19.9,234,30.2,775,154,19.9,234,30.2,TRUE,"Elementary School"
"2014-2015",37,73569,6111777,"SAN DIEGO","OCEANSIDE UNIFIED","MARTIN LUTHER KING JR. MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1576,615,39,888,56.3,1576,615,39,888,56.3,TRUE,"Middle School"
"2014-2015",37,73569,6115299,"SAN DIEGO","OCEANSIDE UNIFIED","STUART MESA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","8",613,138,22.5,355,57.9,589,135,22.9,350,59.4,TRUE,"Elementary School"
"2014-2015",37,73569,6119713,"SAN DIEGO","OCEANSIDE UNIFIED","NICHOLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",722,292,40.4,425,58.9,702,288,41,418,59.5,TRUE,"Elementary School"
"2014-2015",37,73791,1,"SAN DIEGO","SAN MARCOS UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",45,0,0,0,0,35,0,0,0,0,TRUE,NA
"2014-2015",37,73791,105684,"SAN DIEGO","SAN MARCOS UNIFIED","SAN ELIJO MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1850,232,12.5,302,16.3,1850,232,12.5,302,16.3,TRUE,"Middle School"
"2014-2015",37,73791,105726,"SAN DIEGO","SAN MARCOS UNIFIED","MISSION HILLS HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2530,876,34.6,1140,45.1,2491,866,34.8,1125,45.2,TRUE,"High School"
"2014-2015",37,73791,109785,"SAN DIEGO","SAN MARCOS UNIFIED","BAYSHORE PREPARATORY CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,723,"DIRECTLY FUNDED",TRUE,"K","12",112,30,26.8,55,49.1,108,28,25.9,53,49.1,TRUE,"Elementary School"
"2014-2015",37,73791,111468,"SAN DIEGO","SAN MARCOS UNIFIED","SAN ELIJO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",1460,151,10.3,183,12.5,1441,150,10.4,182,12.6,TRUE,"Elementary School"
"2014-2015",37,73791,116467,"SAN DIEGO","SAN MARCOS UNIFIED","JOLI ANN LEICHTAG ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",811,563,69.4,641,79,789,545,69.1,622,78.8,TRUE,"Elementary School"
"2014-2015",37,73791,3730215,"SAN DIEGO","SAN MARCOS UNIFIED","TWIN OAKS HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",172,105,61,115,66.9,161,100,62.1,110,68.3,TRUE,"Other"
"2014-2015",37,73791,3730793,"SAN DIEGO","SAN MARCOS UNIFIED","FOOTHILLS HIGH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"9","12",89,42,47.2,45,50.6,63,27,42.9,30,47.6,TRUE,"Other"
"2014-2015",37,73791,3737632,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2776,790,28.5,966,34.8,2729,770,28.2,944,34.6,TRUE,"High School"
"2014-2015",37,73791,6039069,"SAN DIEGO","SAN MARCOS UNIFIED","ALVIN M. DUNN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",760,575,75.7,662,87.1,738,555,75.2,641,86.9,TRUE,"Elementary School"
"2014-2015",37,73791,6039077,"SAN DIEGO","SAN MARCOS UNIFIED","RICHLAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",850,260,30.6,335,39.4,829,253,30.5,328,39.6,TRUE,"Elementary School"
"2014-2015",37,73791,6039085,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","5",942,727,77.2,814,86.4,917,705,76.9,791,86.3,TRUE,"Elementary School"
"2014-2015",37,73791,6039093,"SAN DIEGO","SAN MARCOS UNIFIED","SAN MARCOS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1331,877,65.9,1006,75.6,1331,877,65.9,1006,75.6,TRUE,"Middle School"
"2014-2015",37,73791,6095061,"SAN DIEGO","SAN MARCOS UNIFIED","WOODLAND PARK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1305,432,33.1,589,45.1,1305,432,33.1,589,45.1,TRUE,"Middle School"
"2014-2015",37,73791,6105993,"SAN DIEGO","SAN MARCOS UNIFIED","LA COSTA MEADOWS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",948,78,8.2,114,12,935,78,8.3,113,12.1,TRUE,"Elementary School"
"2014-2015",37,73791,6107148,"SAN DIEGO","SAN MARCOS UNIFIED","KNOB HILL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",847,285,33.6,393,46.4,847,285,33.6,393,46.4,TRUE,"Elementary School"
"2014-2015",37,73791,6108872,"SAN DIEGO","SAN MARCOS UNIFIED","PALOMA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",926,265,28.6,337,36.4,907,262,28.9,334,36.8,TRUE,"Elementary School"
"2014-2015",37,73791,6114169,"SAN DIEGO","SAN MARCOS UNIFIED","DISCOVERY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",982,163,16.6,225,22.9,967,160,16.5,221,22.9,TRUE,"Elementary School"
"2014-2015",37,73791,6115349,"SAN DIEGO","SAN MARCOS UNIFIED","TWIN OAKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",658,289,43.9,354,53.8,639,284,44.4,349,54.6,TRUE,"Elementary School"
"2014-2015",37,73791,6116206,"SAN DIEGO","SAN MARCOS UNIFIED","CARRILLO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",1058,141,13.3,201,19,1047,140,13.4,200,19.1,TRUE,"Elementary School"
"2014-2015",37,75416,122796,"SAN DIEGO","WARNER UNIFIED","ALL TRIBES ELEMENTARY CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,1262,"DIRECTLY FUNDED",FALSE,"K","5",27,25,92.6,25,92.6,22,21,95.5,21,95.5,TRUE,"Elementary School"
"2014-2015",37,75416,3730975,"SAN DIEGO","WARNER UNIFIED","WARNER JUNIOR/SENIOR HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"7","12",100,76,76,80,80,96,72,75,76,79.2,TRUE,"High School"
"2014-2015",37,75416,3731015,"SAN DIEGO","WARNER UNIFIED","SAN JOSE VALLEY CONTINUATION HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",2,2,100,2,100,2,2,100,2,100,TRUE,"Other"
"2014-2015",37,75416,6040661,"SAN DIEGO","WARNER UNIFIED","WARNER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",127,97,76.4,108,85,124,94,75.8,105,84.7,TRUE,"Elementary School"
"2014-2015",37,75416,6119275,"SAN DIEGO","WARNER UNIFIED","ALL TRIBES CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,1057,"DIRECTLY FUNDED",FALSE,"K","12",41,41,100,41,100,38,38,100,38,100,TRUE,"Elementary School"
"2014-2015",37,75614,1,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",5,0,0,0,0,5,0,0,0,0,TRUE,NA
"2014-2015",37,75614,100511,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","LILAC","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",610,226,37,277,45.4,582,216,37.1,262,45,TRUE,"Elementary School"
"2014-2015",37,75614,3731114,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",1154,387,33.5,490,42.5,1121,378,33.7,477,42.6,TRUE,"High School"
"2014-2015",37,75614,3731312,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","OAK GLEN HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",57,41,71.9,42,73.7,54,38,70.4,39,72.2,TRUE,"Other"
"2014-2015",37,75614,3731601,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","VALLEY CENTER PREP","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"K","12",83,33,39.8,41,49.4,79,32,40.5,40,50.6,TRUE,"Other"
"2014-2015",37,75614,6038962,"SAN DIEGO","VALLEY CENTER-PAUMA UNIFIED","PAUMA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","8",297,207,69.7,234,78.8,285,198,69.5,224,78.6,TRUE,"Elementary School"
