County Name,ClaimDate,ProgramCode,ProgramGroupYear,Name,MealGroupCode,DaysServedQty,,,,,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,avg
SAN DIEGO,Aug 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,27,,,,,89909,0,0,89909,
SAN DIEGO,Aug 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,180,5244,5424,
SAN DIEGO,Dec 2017,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,,,,,75030,0,0,75030,
SAN DIEGO,Dec 2017,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,182,3810,3992,
SAN DIEGO,Feb 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,24,,,,,79218,0,0,79218,
SAN DIEGO,Feb 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,148,4151,4299,
SAN DIEGO,Jan 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,,,,,85055,0,0,85055,
SAN DIEGO,Jan 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,245,4520,4765,
SAN DIEGO,Jul 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,,,,,79437,0,0,79437,
SAN DIEGO,Jul 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,357,4437,4794,
SAN DIEGO,Jun 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,,,,,82627,0,0,82627,
SAN DIEGO,Jun 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,179,4331,4510,
SAN DIEGO,Mar 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,27,,,,,88883,0,0,88883,
SAN DIEGO,Mar 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,183,4901,5084,
SAN DIEGO,May 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,,,,,91750,0,0,91750,
SAN DIEGO,May 2018,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,221,5070,5291,
SAN DIEGO,Nov 2017,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,,,,,79114,0,0,79114,
SAN DIEGO,Nov 2017,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,217,4103,4320,
SAN DIEGO,Oct 2017,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,,,,,86181,0,0,86181,
SAN DIEGO,Oct 2017,DCH,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,,,,,0,223,4684,4907,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,,,,,63334,0,0,63334,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,248,11475,11723,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,23,,,,,63154,0,0,63154,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,615,10949,11564,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,20,,,,,53060,0,0,53060,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,197,8576,8773,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,20,,,,,58559,0,0,58559,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,259,10090,10349,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,,,,,63115,0,0,63115,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,251,10326,10577,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,,,,,53745,0,0,53745,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,397,10358,10755,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,,,,,58584,0,0,58584,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,231,10603,10834,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,,,,,65342,0,0,65342,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,330,11661,11991,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,,,,,67986,0,0,67986,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,317,12228,12545,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,,,,,58160,0,0,58160,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,248,10290,10538,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,,,,,64865,0,0,64865,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,,,,,0,294,11473,11767,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,,,,,73219,0,0,73219,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,425,15336,15761,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,23,,,,,78203,0,0,78203,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,690,14795,15485,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,20,,,,,63021,0,0,63021,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,399,11644,12043,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,20,,,,,65950,0,0,65950,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,464,13797,14261,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,,,,,72491,0,0,72491,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,574,14398,14972,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,,,,,81404,0,0,81404,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,496,14235,14731,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,,,,,82101,0,0,82101,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,429,14720,15149,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,,,,,76653,0,0,76653,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,521,15877,16398,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,,,,,76741,0,0,76741,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,546,16534,17080,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,,,,,66304,0,0,66304,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,434,13358,13792,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,,,,,69614,0,0,69614,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,,,,,0,417,14849,15266,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,,,,,32158,0,0,32158,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,146,7871,8017,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,23,,,,,33594,0,0,33594,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,276,7649,7925,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,20,,,,,27047,0,0,27047,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,107,5991,6098,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,20,,,,,29418,0,0,29418,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,172,7012,7184,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,,,,,32079,0,0,32079,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,190,7448,7638,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,,,,,35260,0,0,35260,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,144,7487,7631,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,,,,,34774,0,0,34774,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,140,7543,7683,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,,,,,33613,0,0,33613,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,256,8136,8392,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,,,,,33551,0,0,33551,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,211,8304,8515,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,,,,,28729,0,0,28729,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,172,7150,7322,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,,,,,30851,0,0,30851,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,,,,,0,193,8055,8248,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,,,,,1791,0,0,1791,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,47,47,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,23,,,,,1514,0,0,1514,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,60,60,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,20,,,,,1705,0,0,1705,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,58,58,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,20,,,,,1725,0,0,1725,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,63,63,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,,,,,1967,0,0,1967,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,67,67,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,,,,,1056,0,0,1056,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,40,40,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,,,,,1280,0,0,1280,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,45,45,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,,,,,1758,0,0,1758,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,40,40,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,,,,,1953,0,0,1953,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,52,52,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,,,,,1874,0,0,1874,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,70,70,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,,,,,2073,0,0,2073,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,,,,,0,0,65,65,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,,,,,63681,0,0,63681,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,364,10023,10387,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,23,,,,,64481,0,0,64481,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,441,9198,9639,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,20,,,,,54438,0,0,54438,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,385,7816,8201,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,20,,,,,59732,0,0,59732,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,393,9371,9764,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,,,,,64606,0,0,64606,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,460,9357,9817,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,,,,,52266,0,0,52266,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,343,7841,8184,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,,,,,58075,0,0,58075,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,364,8391,8755,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,,,,,66652,0,0,66652,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,404,10451,10855,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,,,,,69715,0,0,69715,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,394,11060,11454,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,,,,,59603,0,0,59603,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,377,9004,9381,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,,,,,66599,0,0,66599,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,,,,,0,365,10259,10624,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,,,,,30176,0,0,30176,
SAN DIEGO,Apr 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,260,3875,4135,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,23,,,,,32079,0,0,32079,
SAN DIEGO,Aug 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,185,3783,3968,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,20,,,,,26789,0,0,26789,
SAN DIEGO,Dec 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,317,3435,3752,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,20,,,,,28102,0,0,28102,
SAN DIEGO,Feb 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,309,3904,4213,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,,,,,30895,0,0,30895,
SAN DIEGO,Jan 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,385,4130,4515,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,,,,,27293,0,0,27293,
SAN DIEGO,Jul 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,174,3408,3582,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,,,,,28935,0,0,28935,
SAN DIEGO,Jun 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,280,3718,3998,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,,,,,31508,0,0,31508,
SAN DIEGO,Mar 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,297,4262,4559,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,,,,,33606,0,0,33606,
SAN DIEGO,May 2018,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,290,4262,4552,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,,,,,28529,0,0,28529,
SAN DIEGO,Nov 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,308,3686,3994,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,,,,,31559,0,0,31559,
SAN DIEGO,Oct 2017,DCH,2018,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,,,,,0,277,3979,4256,
SAN DIEGO,Apr 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,21,,,,,2841,0,0,2841,
SAN DIEGO,Apr 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,,,,,,0,15,112,127,
SAN DIEGO,Aug 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,23,,,,,2522,0,0,2522,
SAN DIEGO,Aug 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,,,,,,0,8,201,209,
SAN DIEGO,Dec 2017,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,20,,,,,2321,0,0,2321,
SAN DIEGO,Dec 2017,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,,,,,,0,7,57,64,
SAN DIEGO,Feb 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,19,,,,,2464,0,0,2464,
SAN DIEGO,Feb 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,,,,,,0,17,91,108,
SAN DIEGO,Jan 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,21,,,,,2789,0,0,2789,
SAN DIEGO,Jan 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,,,,,,0,13,68,81,
SAN DIEGO,Jul 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,21,,,,,2259,0,0,2259,
SAN DIEGO,Jul 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,,,,,,0,11,158,169,
SAN DIEGO,Jun 2018,DCH,2018,"Navy Region Southwest, Child and Youth Programs",DCH_BREAKFAST,21,,,,,2620,0,0,2620,
