site_id,sitename,address,city,state,zip,lat,lon,accuracy,bos_district,council_distict,councill_code,elementary_dist,hs_dist,unified_dist,state_assembly_dist,state_senate_dist,congressional_dist
929,PACIFIC BEACH LC - AUDEO-ANNEX,,,,92123,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
940,PALA SPORTS COMPLEX,,,,92059,33,-117,LOW,5,,,,,UNIFIED BONSALL,75,38,50
949,PALOMAR YMCA,,,,92026,33,-117,LOW,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
952,PARADISE VALLEY CHARTER SCHOOL-ANNEX,,,,92139,33,-117,LOW,1,4,SD,,,UNIFIED SAN DIEGO,79,40,53
955,PARK IN THE PARK,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
956,PARK TERRACE-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
971,PHOENIX HOUSE SAN DIEGO INC.,,,,,33,-97,LOW,,,,,,,,,
972,PINE SUMMIT CAMP AND CONFERENCE CENTER,,,,,34,-117,LOW,,,,,,,,,
975,PIONEER PRESCHOOL,,,,92027,33,-117,LOW,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
983,PORTER NORTH ELEMENTARY SUMMER,,,,92113,33,-117,LOW,1,4,SD,,,UNIFIED SAN DIEGO,79,40,51
991,PROSPECT PRESCHOOL,,,,92071,33,-117,LOW,2,3,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1013,REFLECTIONS CENTRAL SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1014,REFLECTIONS NORTH,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1021,RINCON BALL FIELDS,,,,92082,33,-117,LOW,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
1038,ROOSEVELT MIDDLE SUMMER,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1041,ROSE PRESCHOOL,,,,92026,33,-117,LOW,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
1044,ROWAN CDC,,,,92105,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
1046,S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN,,,,92130,33,-117,LOW,3,1,SD,GEN ELEM DEL MAR UNION,HIGH SAN DIEGUITO UNION,,77,39,52
1049,SAILS,,,,91911,33,-117,LOW,1,3,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,53
1052,SAM AND ROSE STEIN EDUCATION CENTER,,,,92120,33,-117,LOW,2,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1053,SAM AND ROSE STEIN EDUCATION CENTER-DECENA SITE,,,,92120,33,-117,LOW,2,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1057,SAN DIEGO CENTER FOR CHILDREN,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1065,SAN DIEGO EARLY/MIDDLE COLLEGE,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
1066,SAN DIEGO GLOBAL VISION ACADEMY,,,,92116,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1077,SAN DIEGO YOUTH AQUATIC CENTER,,,,92109,33,-117,LOW,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1080,SAN DIEGUITO HIGH ACADEMY,,,,92007,33,-117,LOW,3,4,EN,GEN BOND SOLANA BEACH-SFID 2016-1 PROP JJ 11/08/16,HIGH SAN DIEGUITO UNION,,76,36,49
1093,SAN PASQUAL BALLFIELDS,,,,92121,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1104,SANTA YSABEL BALL FIELDS,,,,92070,33,-117,LOW,2,,,GEN ELEM JULIAN UNION,HIGH JULIAN UNION,,71,38,50
1118,SDCOE SUMMIT,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1121,SECOND CHANCE INDEPENDENT STUDY,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1144,SORRENTO MESA LC - AUDEO CHARTER -ANNEX,,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1145,SOUTH BAY COMMUNITY SCHOOL,,,,91910,33,-117,LOW,1,2,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1146,SOUTH BAY COUNTY BLENDED COMM SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1150,SOUTH REGION COMMUNITY DAY SCHOOLS,,,,91932,33,-117,LOW,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
1151,SOUTHLAND BLENDED COMM SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1159,SPORTS SCIENCE ACADEMY,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1166,SPRINGALL ACADEMY,,,,92119,33,-117,LOW,2,7,SD,,,UNIFIED SAN DIEGO,77,39,53
1167,ST. DIDACUS  SCHOOL,,,,92116,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1168,ST. DIDACUS PARISH SCHOOL,,,,92116,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1169,ST. JOHN OF THE CROSS,,,,91945,33,-117,LOW,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
1170,ST. MARTIN OF TOURS ACADEMY,,,,91942,33,-117,LOW,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
1171,ST. MICHAEL'S SCHOOL,,,,92139,33,-117,LOW,1,4,SD,,,UNIFIED SAN DIEGO,80,40,53
1172,ST. PATRICK CATHOLIC SCHOOL,,,,92104,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1173,ST. PATRICK'S ELEMENTARY,,,,92104,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1174,ST. RITA'S SCHOOL,,,,92114,33,-117,LOW,4,4,SD,,,UNIFIED SAN DIEGO,79,40,51
1178,STEP PROGRAM,,,,92123,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1179,STEPHEN W. HAWKING CHARTER,,,,91911,33,-117,LOW,1,4,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1180,"STEPHEN W. HAWKING II SCIENCE, TECHNOLOGY, ENGINEERING, ART AND MATH CHARTER",,,,92154,33,-117,LOW,1,8,SD,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,80,40,51
1181,STEPS,,,,92123,33,-117,LOW,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1186,SUMMIT NORTH,,,,92084,33,-117,LOW,5,1,VS,,,UNIFIED VISTA,76,36,49
1204,TEEN OPTIONS INDEPENDENT STUDY,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1205,TEEN OUTREACH NORTH,,,,92069,33,-117,LOW,5,1,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
1210,THE INSTITUTE FOR EFFECTIVE EDUCATION (TIEE SITE 1) - CHILDREN'S,,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1211,THE INSTITUTE FOR EFFECTIVE EDUCATION (TIEE SITE 2) - URBAN SKIL,,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1212,THE INSTITUTE FOR EFFECTIVE EDUCATION (TIEE SITE 3) - COOK EDUCA,,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1216,THRIVE PUBLIC SCHOOLS - COMSTOCK CAMPUS - ANNEX,,,,92115,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,79,40,51
1217,THRIVE PUBLIC SCHOOLS - HIGH SCHOOL,,,,92115,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,79,40,51
1218,THRIVE PUBLIC SCHOOLS - JUANITA CAMPUS-ANNEX,,,,92115,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,79,40,51
1219,THRIVE PUBLIC SCHOOLS - KROC CAMPUS-ANNEX,,,,92115,33,-117,LOW,4,9,SD,,,UNIFIED SAN DIEGO,79,40,51
1220,THURGOOD MARSHALL COMMUNITY SCHOOL,,,,92131,33,-117,LOW,3,5,SD,,,UNIFIED SAN DIEGO,77,38,52
1223,TIERRASANTA CHARTER-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1228,TOP BLENDED,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1242,UNIVERSITY COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1246,UNIVERSITY TOWN CENTER-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1253,URBAN SKILLS CENTER,,,,92108,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1257,VALIANT ACADEMY DESD,,,,92101,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
1275,VICKING CENTER,,,,92019,33,-117,LOW,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
1276,VICTORIA BLENDED COMMUNITY SCHOOL,,,,92111,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1277,VICTORIA COMMUNITY SCHOOL,,,,92113,33,-117,LOW,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
1279,VIEJAS RECREATION CENTER,,,,92121,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1286,VISTA DEL MAR,,,,92154,33,-117,LOW,1,8,SD,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,80,40,51
1289,VISTA GRANDE SUMMER,,,,92124,33,-117,LOW,3,7,SD,,,UNIFIED SAN DIEGO,77,39,52
1300,VIVIAN BANKS CHARTER SCHOOL,,,,92121,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1302,WALKER CDC,,,,92126,33,-117,LOW,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1311,WEGEFORTH CDC,,,,92123,33,-117,LOW,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1331,WOODMAN-ANNEX,,,,92103,33,-117,LOW,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
1332,WORTHINGTON SCHOOL,,,,92020,33,-117,LOW,2,1,EC,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,38,53
1339,YOUTH DAY CENTER,,,,92102,33,-117,LOW,1,9,SD,,,UNIFIED SAN DIEGO,80,40,51
3,64 DEGREES,9500 GILMAN DRIVE,LA JOLLA,CA,92093,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,49
5,ABBY REINKE YOUTH CENTER,BLDG. 201019,CAMP PENDLETON,CA,92055,33,-117,HIGH,5,,,GEN ELEM FALLBROOK UNION,HIGH FALLBROOK UNION,,76,36,49
6,ABRAXAS CONTINUATION HIGH,12450 Glenoak Road,Poway,CA,92064,33,-117,HIGH,2,1,PW,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,38,52
8,ACADEMY OF ARTS AND SCIENCES: DEL MAR ELEMENTARY (K-5),850 Hampshire Road Suite C,Thousand Oaks,CA,,34,-119,LOW,,,,,,,,,
10,ACADEMY OF ARTS AND SCIENCES: EL CAJON ELEMENTARY (K-5),850 Hampshire Road Suite C,Thousand Oaks,CA,,34,-119,LOW,,,,,,,,,
11,ACADEMY OF ARTS AND SCIENCES: EL CAJON MIDDLE AND HIGH (6-12),850 Hampshire Road Suite C,Thousand Oaks,CA,,34,-119,LOW,,,,,,,,,
12,ADA W. HARRIS ELEMENTARY,1508 Windsor Road,Cardiff-by-the-Sea,CA,92007,33,-117,HIGH,3,3,EN,GEN ELEM CARDIFF,HIGH SAN DIEGUITO UNION,,76,36,49
13,ADAMS ELEMENTARY,4672 35th Street,San Diego,CA,92116,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
14,ADAMS REC CENTER,3491 ADAMS AVENUE,SAN DIEGO,CA,92116,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
15,ADMIRAL HARTMAN CYP,4649 DONALDSON DR,SAN DIEGO,CA,92109,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
16,ADOBE BLUFFS ELEMENTARY,8707 Adobe Bluffs Drive,San Diego,CA,92129,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
17,AL RAHMA LEARNING CENTER,7520 EL CAJON BLVD.,LA MESA,CA,91942,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
18,ALAMOSA PARK ELEMENTARY,5130 Alamosa Park Drive,Oceanside,CA,92057,33,-117,HIGH,5,4,OC,,,UNIFIED VISTA,76,36,49
19,ALBA,4041 Oregon St,San Diego,CA,92104,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
21,ALBERT EINSTEIN ACADEMY CHARTER ELEMENTARY,3035 ASH ST.,SAN DIEGO,CA,92102,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
22,ALBERT EINSTEIN ACADEMY CHARTER MIDDLE,458 26TH ST.,SAN DIEGO,CA,92102,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
27,ALCOTT ELEMENTARY,4680 HIDALGO AVE.,SAN DIEGO,CA,92117,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,77,39,52
28,ALL TRIBES CHARTER,34320 Valley Center Road,Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
29,ALL TRIBES ELEMENTARY CHARTER,"34320 Valley Center Road, Suite B",Valley Center,CA,92082,33,-117,HIGH,5,,,,,UNIFIED VALLEY CENTER-PAUMA,75,38,50
30,ALLEN (ELLA B.) ELEMENTARY,4300 Allen School Road,Bonita,CA,91902,33,-117,HIGH,1,1,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,53
31,ALLIED GARDENS PARK & REC,5155 GREENBRIER AVE.,SAN DIEGO,CA,92120,33,-117,HIGH,2,7,SD,,,UNIFIED SAN DIEGO,79,39,53
32,ALPINE COMMUNITY DAY,2001 Tavern Road,Alpine,CA,91901,33,-117,HIGH,2,,,GEN ELEM ALPINE UNION,HIGH GROSSMONT UNION,,71,38,50
33,ALPINE ELEMENTARY,1850 Alpine Boulevard,Alpine,CA,91901,33,-117,HIGH,2,,,GEN ELEM ALPINE UNION,HIGH GROSSMONT UNION,,71,38,50
34,ALTA VISTA ACADEMY,730 Medical Center Court,Chula Vista,CA,91911,33,-117,HIGH,1,3,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,79,40,53
35,ALTA VISTA HIGH (CONTINUATION),1575 BONAIR DR.,VISTA,CA,92084,33,-117,HIGH,5,2,VS,,,UNIFIED VISTA,76,36,49
36,ALVIN M. DUNN ELEMENTARY,3697 LA MIRADA DR.,SAN MARCOS,CA,92078,33,-117,HIGH,5,1,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
37,AMERICA'S FINEST CHARTER,730 45th Street,San Diego,CA,92102,33,-117,HIGH,1,4,SD,,,UNIFIED SAN DIEGO,80,40,51
39,ANGIER ELEMENTARY,8450 Hurlbut Street,San Diego,CA,92123,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
40,ANZA ELEMENTARY,1005 SOUTH ANZA ST.,EL CAJON,CA,92020,33,-117,HIGH,2,4,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
41,ARROYO PASEO CHARTER HIGH,3773 El Cajon Boulevard,San Diego,CA,92105,33,-117,HIGH,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
42,ARROYO VISTA CHARTER,2491 School House Road,Chula Vista,CA,91915,33,-117,HIGH,1,1,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79,40,53
44,ASHLEY FALLS ELEMENTARY,13030 Ashley Falls Drive,San Diego,CA,92130,33,-117,HIGH,3,1,SD,GEN ELEM DEL MAR UNION,HIGH SAN DIEGUITO UNION,,77,39,52
45,ATMOSPHERE APARTMENTS,1453 FOURTH AVENUE,SAN DIEGO,CA,92101,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
46,AUDEO CHARTER,10170 Huennekens Street,San Diego,CA,92121,33,-117,HIGH,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
47,AUDEO CHARTER II,"3821 Plaza Drive, Suite 402",Oceanside,CA,92056,33,-117,HIGH,5,3,OC,,,UNIFIED CARLSBAD,76,36,49
48,AUDEO CHARTER SCHOOL III,200 East Via Rancho Parkway,Escondido,CA,92025,33,-117,HIGH,3,4,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
49,AUDUBON K-8,8111 San Vicente,San Diego,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,40,53
51,AVIARA OAKS ELEMENTARY,6900 Ambrosia Lane,Carlsbad,CA,92011,33,-117,HIGH,5,4,CB,,,UNIFIED CARLSBAD,76,36,49
52,AVIARA OAKS MIDDLE,6880 Ambrosia Lane,Carlsbad,CA,92011,33,-117,HIGH,5,3,CB,,,UNIFIED CARLSBAD,76,36,49
53,AVOCADO ELEMENTARY,3845 Avocado School Road,La Mesa,CA,91941,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,53
54,AVONDALE ELEMENTARY,8401 STANSBURY ST.,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,40,53
56,AZELEA REC CENTER,2596 VIOLET STREET,SAN DIEGO,CA,92105,33,-117,HIGH,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
57,BAKER BRANCH,835 W 15TH AVE,ESCONDIDO,CA,92025,33,-117,HIGH,3,4,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
58,BAKER ELEMENTARY,4041 T Street,San Diego,CA,92113,33,-117,HIGH,1,9,SD,,,UNIFIED SAN DIEGO,80,40,51
60,BALBOA ELEMENTARY,1844 South 40th Street,San Diego,CA,92113,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
61,BALBOA MORLEY FIELD SPORTS COMPLEX,2221 MORLEY FIELD DRIVE,SAN DIEGO,CA,92101,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
62,BALDERRAMA COMMUNITY CENTER,709 SAN DIEGO STREET,OCEANSIDE,CA,92058,33,-117,HIGH,5,1,OC,,,UNIFIED OCEANSIDE,76,36,49
66,BAME CDC,3085 K STREET,SAN DIEGO,CA,92102,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
67,BANCROFT ELEMENTARY,8805 TYLER ST.,SPRING VALLEY,CA,91977,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,71,40,53
69,BARNARD ELEMENTARY,2445 Fogg Street,San Diego,CA,92109,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
70,BARNETT ELEMENTARY,23925 Couna Way,Ramona,CA,92065,33,-117,HIGH,2,,,,,UNIFIED RAMONA,71,38,50
71,BARONA INDIAN CHARTER,1095 Barona Road,Lakeside,CA,92040,33,-117,HIGH,2,,,GEN ELEM LAKESIDE UNION,HIGH GROSSMONT UNION,,71,38,50
74,BAY PARK ELEMENTARY,2433 Denver Street,San Diego,CA,92110,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
76,BAY VIEW CYP,1876 SKY HARBOR DRIVE,SAN DIEGO,CA,92139,33,-117,HIGH,1,4,SD,,,UNIFIED SAN DIEGO,79,40,53
77,BAYPOINT PREPARATORY ACADEMY - SAN DIEGO,"1175 Linda Vista Dr,",San Marcos,CA,92078,33,-117,HIGH,5,3,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
78,BAYSHORE PREPARATORY CHARTER,1175 Linda Vista Drive,San Marcos,CA,92078,33,-117,HIGH,5,3,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
80,BAYSIDE COMMUNITY CENTER,2202 COMSTOCK ST,SAN DIEGO,CA,92111,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
81,BAYSIDE ELEMENTARY,490 EMORY ST.,IMPERIAL BEACH,CA,91932,33,-117,HIGH,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
82,BAYSIDE STEAM ACADEMY,490 EMORY ST.,IMPERIAL BEACH,CA,91932,33,-117,HIGH,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
84,BEACON CLASSICAL ACADEMY ELEMENTARY CHARTER,2400 Euclid Avenue,National City,CA,91950,33,-117,HIGH,1,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,80,40,51
85,BEACON CLASSICAL ACADEMY NATIONAL CITY,2400 Euclid Avenue,National City,CA,91950,33,-117,HIGH,1,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,80,40,51
86,BEAR VALLEY MIDDLE,3003 Bear Valley Parkway,Escondido,CA,92025,33,-117,HIGH,3,4,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
87,BEAUMONT ELEMENTARY,550 BEAUMONT DR.,VISTA,CA,92084,33,-117,HIGH,5,2,VS,,,UNIFIED VISTA,76,36,49
88,BELL MIDDLE,620 BRIARWOOD RD.,SAN DIEGO,CA,92139,33,-117,HIGH,1,4,SD,,,UNIFIED SAN DIEGO,79,40,53
89,BELLA MENTE MONTESSORI ACADEMY,1737 WEST VISTA WAY,VISTA,CA,92083,33,-117,HIGH,5,3,VS,,,UNIFIED VISTA,76,36,49
90,BENCHLEY/WEINBERGER ELEMENTARY,6269 Twin Lake Drive,San Diego,CA,92119,33,-117,HIGH,2,7,SD,,,UNIFIED SAN DIEGO,77,39,53
91,BERNARDO ELEMENTARY,1122 Mountain Heights Drive,Escondido,CA,92029,33,-117,HIGH,3,,,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
92,BERNARDO HEIGHTS MIDDLE,12990 Paseo Lucido,San Diego,CA,92128,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
93,BERRY STREET PARK,7071 MT. VERNON ST.,LEMON GROVE,CA,91945,33,-117,HIGH,2,,,GEN ELEM LEMON GROVE,HIGH GROSSMONT UNION,,79,38,53
94,BEST SUMMER BRIDGE 2010,5500 CAMPANILE DR.,SAN DIEGO,CA,92115,33,-117,HIGH,2,9,SD,,,UNIFIED SAN DIEGO,79,39,53
95,BETHUNE K-8,6835 Benjamin Holt Road,San Diego,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,40,53
96,BGC KUMEYAAY NATION,8 1/2 CRESTWOOD ROAD,BOULEVARD,CA,91962,33,-116,HIGH,2,,,,,UNIFIED MT EMPIRE,71,40,51
98,BIRD ROCK ELEMENTARY,5371 La Jolla Hermosa Avenue,La Jolla,CA,92037,33,-117,HIGH,4,1,SD,,,UNIFIED SAN DIEGO,78,39,52
99,BIRNEY ELEMENTARY,4345 Campus Avenue,San Diego,CA,92103,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,53
100,BLACK MOUNTAIN MIDDLE,9353 Oviedo Street,San Diego,CA,92129,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
102,BLESSED SACRAMENT PARISH SCHOOL,4551 56TH STREET,SAN DIEGO,CA,92115,33,-117,HIGH,2,9,SD,,,UNIFIED SAN DIEGO,79,39,53
103,BLOSSOM VALLEY ELEMENTARY,9863 Oakmont Terrace,El Cajon,CA,92021,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
104,BOBIER ELEMENTARY,220 WEST BOBIER DR.,VISTA,CA,92083,33,-117,HIGH,5,1,VS,,,UNIFIED VISTA,76,36,49
105,BONITA VISTA MIDDLE,650 Otay Lakes Road,Chula Vista,CA,91913,33,-117,HIGH,1,1,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,53
106,BONITA VISTA SENIOR HIGH,751 Otay Lakes Road,Chula Vista,CA,91913,33,-117,HIGH,1,1,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,53
107,BONSALL ELEMENTARY,31555 Old River Road,Bonsall,CA,92003,33,-117,HIGH,5,,,,,UNIFIED BONSALL,75,38,50
108,BONSALL HIGH,7350 West Lilac Road,Bonsall,CA,92003,33,-117,HIGH,5,,,,,UNIFIED BONSALL,75,38,50
109,BONSALL WEST ELEMENTARY,5050 El Mirlo Drive,Oceanside,CA,92057,33,-117,HIGH,5,2,OC,,,UNIFIED BONSALL,76,36,49
110,BOONE ELEMENTARY,7330 Brookhaven Road,San Diego,CA,92114,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,79,40,53
111,BORDER VIEW YMCA,3601 AREY DRIVE,SAN DIEGO,CA,92154,33,-117,HIGH,1,8,SD,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
112,BORREGO SPRINGS BRANCH LIBRARY,587 PALM CANYON DR. #125,BORREGO SPRINGS,CA,92004,33,-116,HIGH,5,,,,,UNIFIED BORREGO SPRINGS,71,38,50
113,BORREGO SPRINGS ELEMENTARY,1315 Palm Canyon Drive,Borrego Springs,CA,92004,33,-116,HIGH,5,,,,,UNIFIED BORREGO SPRINGS,71,38,50
114,BORREGO SPRINGS HIGH,2281 Diegueno Road,Borrego Springs,CA,92004,33,-116,HIGH,5,,,,,UNIFIED BORREGO SPRINGS,71,38,50
115,BORREGO SPRINGS MIDDLE,2255 Diegueno Road,Borrego Springs,CA,92004,33,-116,HIGH,5,,,,,UNIFIED BORREGO SPRINGS,71,38,50
116,BOSTONIA LANGUAGE ACADEMY,1390 East Broadway,El Cajon,CA,92021,33,-117,HIGH,2,3,EC,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
